Code CIS,Code CIP13,Code statut,Libellé statut,Date de début,Date mise à jour,Date remise à disposition,Lien ANSM
67093136,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
65803331,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
64493666,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
64127672,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
61937888,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
61621192,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
60989978,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
60946941,,4,Remise à disposition,13/02/2025,13/02/2025,13/02/2025,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acarbose50mgspecialitesabasedacarbose
61886269,,1,Rupture de stock,27/10/2023,19/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/eldisine5mgpoudrepoursolutioninjectablesulfatedevindesine
68543173,3400933791643,2,Tension d'approvisionnement,18/03/2024,18/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iomeron150250300350et400mgiodemlsolutioninjectableen100150200250et500mliomeprol
64747367,3400933794774,2,Tension d'approvisionnement,18/03/2024,18/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iomeron150250300350et400mgiodemlsolutioninjectableen100150200250et500mliomeprol
64747367,3400933794606,2,Tension d'approvisionnement,18/03/2024,18/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iomeron150250300350et400mgiodemlsolutioninjectableen100150200250et500mliomeprol
64747367,3400933794545,2,Tension d'approvisionnement,18/03/2024,18/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iomeron150250300350et400mgiodemlsolutioninjectableen100150200250et500mliomeprol
63392333,3400933792763,2,Tension d'approvisionnement,18/03/2024,18/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iomeron150250300350et400mgiodemlsolutioninjectableen100150200250et500mliomeprol
67961885,,1,Rupture de stock,27/10/2023,04/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/malocide50mgcomprimepelliculepyrimethamine
65008233,,1,Rupture de stock,29/02/2024,03/06/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/colofoammousserectaleacetatedhydrocortisone
60341508,,1,Rupture de stock,17/05/2024,30/05/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/eurobiol12500ugelulegastroresistantepoudredepancreas
65539860,,2,Tension d'approvisionnement,22/05/2024,24/05/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/cidermexpommadeophtalmiqueneomycinesulfatedetriamcinoloneacetonidede
66404004,,2,Tension d'approvisionnement,22/08/2023,24/05/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rimactan300mggelulerifampicine
68496649,,2,Tension d'approvisionnement,12/12/2023,21/05/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quasymlpgelulealiberationmodifieemethylphenidate
64588580,,2,Tension d'approvisionnement,12/12/2023,21/05/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/quasymlpgelulealiberationmodifieemethylphenidate
60184590,,2,Tension d'approvisionnement,05/01/2024,30/04/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/cresemba200mgpoudrepoursolutionadiluerpourperfusionisavuconazoniumsulfated
69578113,,2,Tension d'approvisionnement,24/08/2023,18/04/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/novantrone10mg5mlsolutionadiluerpourperfusionmitoxantronechlorhydratede
63644987,,4,Remise à disposition,12/04/2024,12/04/2024,12/04/2024,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/rimifon50mgcomprimeisoniazide
68973004,,2,Tension d'approvisionnement,11/01/2023,09/04/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/vitamineadulcis25000uipour100gpommadeophtalmiqueconcentratdevitamineasynthetiqueformehuileuse
62726958,,2,Tension d'approvisionnement,13/03/2024,20/03/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/creon35000ugelulegastroresistantepancreatine
65294763,,2,Tension d'approvisionnement,08/03/2024,12/03/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/creon5000ugranulesgastroresistantspancreatine
69637743,,3,Arrêt de commercialisation,01/11/2023,11/03/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/soludactone100mget200mglyophilisatetsolutionpourusageparenteralcanrenoatedepotassiumtrometamol
67730914,,3,Arrêt de commercialisation,01/11/2023,11/03/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/soludactone100mget200mglyophilisatetsolutionpourusageparenteralcanrenoatedepotassiumtrometamol
69351293,,3,Arrêt de commercialisation,04/01/2024,04/03/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalciumebewe10mgmlsolutioninjectablepourperfusionfolinatedecalcium
64984843,3400930012284,2,Tension d'approvisionnement,13/10/2023,23/02/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/eurobiol40000ugelulegastroresistantepoudredepancreas
64637807,,2,Tension d'approvisionnement,10/03/2021,31/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/visudyne15mgpoudrepoursolutionpourperfusionverteporfine
69978246,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
69857586,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
69776892,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
69715252,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
69489433,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
69266996,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
69256767,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
69166540,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
69118175,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
69033903,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
68881399,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
68607010,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
68380281,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
68289554,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
68204269,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
68144249,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
68116292,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
67707794,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
67587238,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
67410088,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
67406937,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
67222296,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
67140810,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
67131754,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66916798,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66853013,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
66773446,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66748343,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66628041,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66626147,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66511789,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66156950,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
66082724,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
66053338,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
65902977,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
65857681,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
65843571,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
65786907,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
65541548,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
65253528,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
65247087,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
65183581,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
65171903,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
65158724,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64921693,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64882703,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
64882258,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64727464,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64725100,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
64672103,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64636573,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
64550843,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
64539416,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64529639,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64516894,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64489810,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64338986,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
64011803,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
63769738,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
63750773,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
